Index,Place_ID,Category
907,5131532b3cb46a54c059d0fc33c8a2c04440f00102f9018b825b380000000092031345787472612053706163652053746f72616765,building
908,5131532b3cb46a54c059d0fc33c8a2c04440f00102f9018b825b380000000092031345787472612053706163652053746f72616765,building.commercial
909,5131532b3cb46a54c059d0fc33c8a2c04440f00102f9018b825b380000000092031345787472612053706163652053746f72616765,commercial
910,5131532b3cb46a54c059d0fc33c8a2c04440f00102f9018b825b380000000092031345787472612053706163652053746f72616765,rental
911,5131532b3cb46a54c059d0fc33c8a2c04440f00102f9018b825b380000000092031345787472612053706163652053746f72616765,rental.storage
912,5194466338ed6854c0593467384a0cc24440f00102f901fa4f99380000000092031157616465205061726b2047726f63657279,building
913,5194466338ed6854c0593467384a0cc24440f00102f901fa4f99380000000092031157616465205061726b2047726f63657279,building.commercial
914,5194466338ed6854c0593467384a0cc24440f00102f901fa4f99380000000092031157616465205061726b2047726f63657279,commercial
915,5194466338ed6854c0593467384a0cc24440f00102f901fa4f99380000000092031157616465205061726b2047726f63657279,commercial.convenience
916,519e5ea042ce6c54c05963a1f10e98bd4440f00102f9014e3bc63800000000920311537461732046756e6572616c20486f6d65,building
917,519e5ea042ce6c54c05963a1f10e98bd4440f00102f9014e3bc63800000000920311537461732046756e6572616c20486f6d65,building.commercial
918,519e5ea042ce6c54c05963a1f10e98bd4440f00102f9014e3bc63800000000920311537461732046756e6572616c20486f6d65,commercial
919,519e5ea042ce6c54c05963a1f10e98bd4440f00102f9014e3bc63800000000920311537461732046756e6572616c20486f6d65,service
920,519e5ea042ce6c54c05963a1f10e98bd4440f00102f9014e3bc63800000000920311537461732046756e6572616c20486f6d65,service.funeral_directors
921,512d68c913ff6c54c0595e40e8f586bf4440f00102f901966a9d390000000092031a4a61636f627320506176696c696f6e206174204e617574696361,building
922,512d68c913ff6c54c0595e40e8f586bf4440f00102f901966a9d390000000092031a4a61636f627320506176696c696f6e206174204e617574696361,building.entertainment
923,512d68c913ff6c54c0595e40e8f586bf4440f00102f901966a9d390000000092031a4a61636f627320506176696c696f6e206174204e617574696361,entertainment
924,512d68c913ff6c54c0595e40e8f586bf4440f00102f901966a9d390000000092031a4a61636f627320506176696c696f6e206174204e617574696361,entertainment.culture
925,512d68c913ff6c54c0595e40e8f586bf4440f00102f901966a9d390000000092031a4a61636f627320506176696c696f6e206174204e617574696361,entertainment.culture.theatre
926,5159c9d5d8536954c0593ed9831931bf4440f00102f90123dd663a000000009203144e6573626974742046756e6572616c20486f6d65,building
927,5159c9d5d8536954c0593ed9831931bf4440f00102f90123dd663a000000009203144e6573626974742046756e6572616c20486f6d65,building.commercial
928,5159c9d5d8536954c0593ed9831931bf4440f00102f90123dd663a000000009203144e6573626974742046756e6572616c20486f6d65,commercial
929,5159c9d5d8536954c0593ed9831931bf4440f00102f90123dd663a000000009203144e6573626974742046756e6572616c20486f6d65,service
930,5159c9d5d8536954c0593ed9831931bf4440f00102f90123dd663a000000009203144e6573626974742046756e6572616c20486f6d65,service.funeral_directors
931,5106f6b77b4e6d54c0592ce404f4bcbb4440f00102f9011b50f53c0000000092030d526970657069202620536f6e73,building
932,5106f6b77b4e6d54c0592ce404f4bcbb4440f00102f9011b50f53c0000000092030d526970657069202620536f6e73,building.commercial
933,5106f6b77b4e6d54c0592ce404f4bcbb4440f00102f9011b50f53c0000000092030d526970657069202620536f6e73,commercial
934,5106f6b77b4e6d54c0592ce404f4bcbb4440f00102f9011b50f53c0000000092030d526970657069202620536f6e73,service
935,5106f6b77b4e6d54c0592ce404f4bcbb4440f00102f9011b50f53c0000000092030d526970657069202620536f6e73,service.funeral_directors
936,51dbd766a94d6d54c059e585b57441bc4440f00102f901b7b3043d0000000092030e446f6c6c61722047656e6572616c,building
937,51dbd766a94d6d54c059e585b57441bc4440f00102f901b7b3043d0000000092030e446f6c6c61722047656e6572616c,building.commercial
938,51dbd766a94d6d54c059e585b57441bc4440f00102f901b7b3043d0000000092030e446f6c6c61722047656e6572616c,commercial
939,51dbd766a94d6d54c059e585b57441bc4440f00102f901b7b3043d0000000092030e446f6c6c61722047656e6572616c,commercial.discount_store
940,51790a140c426f54c059816ea85da7be4440f00102f90114ad0c3e00000000920315456467657761746572204e61747572652053686f70,building
941,51790a140c426f54c059816ea85da7be4440f00102f90114ad0c3e00000000920315456467657761746572204e61747572652053686f70,building.commercial
942,51790a140c426f54c059816ea85da7be4440f00102f90114ad0c3e00000000920315456467657761746572204e61747572652053686f70,commercial
943,51790a140c426f54c059816ea85da7be4440f00102f90114ad0c3e00000000920315456467657761746572204e61747572652053686f70,commercial.convenience
944,51470f8215156a54c0598ae9a94798bc4440f00102f9013f57323f0000000092030f5347442044657369676e20496e632e,building
945,51470f8215156a54c0598ae9a94798bc4440f00102f9013f57323f0000000092030f5347442044657369676e20496e632e,building.commercial
946,51470f8215156a54c0598ae9a94798bc4440f00102f9013f57323f0000000092030f5347442044657369676e20496e632e,commercial
947,51470f8215156a54c0598ae9a94798bc4440f00102f9013f57323f0000000092030f5347442044657369676e20496e632e,commercial.art
948,51c33aa049196a54c0592e8be55d9dbc4440f00102f9014057323f00000000920315434c4520446f677320537061202620536f6369616c,building
949,51c33aa049196a54c0592e8be55d9dbc4440f00102f9014057323f00000000920315434c4520446f677320537061202620536f6369616c,building.commercial
950,51c33aa049196a54c0592e8be55d9dbc4440f00102f9014057323f00000000920315434c4520446f677320537061202620536f6369616c,commercial
951,51c33aa049196a54c0592e8be55d9dbc4440f00102f9014057323f00000000920315434c4520446f677320537061202620536f6369616c,pet
952,51c33aa049196a54c0592e8be55d9dbc4440f00102f9014057323f00000000920315434c4520446f677320537061202620536f6369616c,pet.service
953,5165d38f8b006c54c0592ae53b1bfebb4440f00102f901d1c510420000000092032041204368726973746d61732053746f727920486f7573652026204d757365756d,entertainment
954,5165d38f8b006c54c0592ae53b1bfebb4440f00102f901d1c510420000000092032041204368726973746d61732053746f727920486f7573652026204d757365756d,entertainment.museum
955,51508bc1c3346c54c0590cecd5fbd7bf4440f00103f9014748a14d00000000920321576f6f6c776f727468205061726b696e672047617261676520456e7472616e6365,parking
956,51508bc1c3346c54c0590cecd5fbd7bf4440f00103f9014748a14d00000000920321576f6f6c776f727468205061726b696e672047617261676520456e7472616e6365,parking.cars
957,5178955a94fe6c54c059d351f74608be4440f00103f9012eb622760000000092030e57686974616b6572204d65617473,commercial
958,5178955a94fe6c54c059d351f74608be4440f00103f9012eb622760000000092030e57686974616b6572204d65617473,commercial.food_and_drink
959,5178955a94fe6c54c059d351f74608be4440f00103f9012eb622760000000092030e57686974616b6572204d65617473,commercial.food_and_drink.butcher
960,512838abf4c96c54c0596cf6eb9337bc4440f00103f901e5c8597c0000000092030e54277320557262616e2047656172,commercial
961,512838abf4c96c54c0596cf6eb9337bc4440f00103f901e5c8597c0000000092030e54277320557262616e2047656172,commercial.clothing
962,512838abf4c96c54c0596cf6eb9337bc4440f00103f901e5c8597c0000000092030e54277320557262616e2047656172,commercial.clothing.clothes
963,515f7b0b900d6c54c059e4ed3e0c08bb4440f00103f901403f497e0000000092030b446f6c6c61722054726565,commercial
964,515f7b0b900d6c54c059e4ed3e0c08bb4440f00103f901403f497e0000000092030b446f6c6c61722054726565,commercial.discount_store
965,517a4e1f26066c54c0597a0e575d2cbb4440f00103f901433f497e0000000092030e54686520486f6d65204465706f74,commercial
966,517a4e1f26066c54c0597a0e575d2cbb4440f00103f901433f497e0000000092030e54686520486f6d65204465706f74,commercial.houseware_and_hardware
967,517a4e1f26066c54c0597a0e575d2cbb4440f00103f901433f497e0000000092030e54686520486f6d65204465706f74,commercial.houseware_and_hardware.doityourself
968,51451f98480e6c54c0596309d44cf7ba4440f00103f901453f497e000000009203164b26472046617368696f6e20537570657273746f7265,commercial
969,51451f98480e6c54c0596309d44cf7ba4440f00103f901453f497e000000009203164b26472046617368696f6e20537570657273746f7265,commercial.clothing
970,51451f98480e6c54c0596309d44cf7ba4440f00103f901453f497e000000009203164b26472046617368696f6e20537570657273746f7265,commercial.clothing.clothes
971,518bae1c6b106c54c059b24656c3d9ba4440f00103f901463f497e000000009203094d61727368616c6c73,commercial
972,518bae1c6b106c54c059b24656c3d9ba4440f00103f901463f497e000000009203094d61727368616c6c73,commercial.department_store
973,518bae1c6b106c54c059b24656c3d9ba4440f00103f901463f497e000000009203094d61727368616c6c73,wheelchair
974,518bae1c6b106c54c059b24656c3d9ba4440f00103f901463f497e000000009203094d61727368616c6c73,wheelchair.yes
975,516363b9000f6c54c0597a41e0d7edba4440f00103f901473f497e000000009203084f6c64204e617679,commercial
976,516363b9000f6c54c0597a41e0d7edba4440f00103f901473f497e000000009203084f6c64204e617679,commercial.clothing
977,516363b9000f6c54c0597a41e0d7edba4440f00103f901473f497e000000009203084f6c64204e617679,commercial.clothing.clothes
978,516363b9000f6c54c0597a41e0d7edba4440f00103f901473f497e000000009203084f6c64204e617679,wheelchair
979,516363b9000f6c54c0597a41e0d7edba4440f00103f901473f497e000000009203084f6c64204e617679,wheelchair.yes
980,5110f5ccdc0d6c54c0590381266200bb4440f00103f901493f497e00000000920305506574636f,commercial
981,5110f5ccdc0d6c54c0590381266200bb4440f00103f901493f497e00000000920305506574636f,commercial.pet
982,5110f5ccdc0d6c54c0590381266200bb4440f00103f901493f497e00000000920305506574636f,pet
983,5110f5ccdc0d6c54c0590381266200bb4440f00103f901493f497e00000000920305506574636f,pet.shop
984,51afc04648136c54c0590ba25110e1ba4440f00103f9014a3f497e0000000092030c53616c6c7920426561757479,commercial
985,511f8a5d36156c54c0596be5106ca6ba4440f00103f9014e3f497e00000000920306546172676574,commercial
986,511f8a5d36156c54c0596be5106ca6ba4440f00103f9014e3f497e00000000920306546172676574,commercial.department_store
987,510e1478271f6c54c0594d7662c092ba4440f00103f9014f3f497e00000000920307566572697a6f6e,commercial
988,510e1478271f6c54c0594d7662c092ba4440f00103f9014f3f497e00000000920307566572697a6f6e,commercial.elektronics
989,51253a7073cf6c54c059566337c247bc4440f00103f901fe377c7e00000000920309526974652053686f70,commercial
990,51253a7073cf6c54c059566337c247bc4440f00103f901fe377c7e00000000920309526974652053686f70,commercial.convenience
991,51fcd357a1126c54c0599e63ed8fe6ba4440f00103f9015cad20800000000092031142617468202620426f647920576f726b73,commercial
992,51fcd357a1126c54c0599e63ed8fe6ba4440f00103f9015cad20800000000092031142617468202620426f647920576f726b73,commercial.health_and_beauty
993,51fcd357a1126c54c0599e63ed8fe6ba4440f00103f9015cad20800000000092031142617468202620426f647920576f726b73,commercial.health_and_beauty.cosmetics
994,5197dd38ce126c54c059349fc597e4ba4440f00103f9015dad20800000000092030847616d6553746f70,commercial
995,5197dd38ce126c54c059349fc597e4ba4440f00103f9015dad20800000000092030847616d6553746f70,commercial.hobby
996,5197dd38ce126c54c059349fc597e4ba4440f00103f9015dad20800000000092030847616d6553746f70,commercial.hobby.games
997,514e289f79146c54c059d854f6a2d1ba4440f00103f90161ad2080000000009203057275653231,commercial
998,514e289f79146c54c059d854f6a2d1ba4440f00103f90161ad2080000000009203057275653231,commercial.clothing
999,514e289f79146c54c059d854f6a2d1ba4440f00103f90161ad2080000000009203057275653231,commercial.clothing.clothes
1000,514e289f79146c54c059d854f6a2d1ba4440f00103f90161ad2080000000009203057275653231,wheelchair
1001,514e289f79146c54c059d854f6a2d1ba4440f00103f90161ad2080000000009203057275653231,wheelchair.yes
1002,51a6f402a2166c54c059153f7ec5bfba4440f00103f90162ad20800000000092030f46616d6f757320466f6f7477656172,commercial
1003,51a6f402a2166c54c059153f7ec5bfba4440f00103f90162ad20800000000092030f46616d6f757320466f6f7477656172,commercial.clothing
1004,51a6f402a2166c54c059153f7ec5bfba4440f00103f90162ad20800000000092030f46616d6f757320466f6f7477656172,commercial.clothing.shoes
1005,519cfc71561f6c54c059789f23ed90ba4440f00103f90163ad208000000000920303474e43,commercial
1006,519cfc71561f6c54c059789f23ed90ba4440f00103f90163ad208000000000920303474e43,commercial.health_and_beauty
1007,51a2467c821f6c54c05939fe84ae8eba4440f00103f90164ad20800000000092030c5468652045786368616e6765,commercial
1008,51a2467c821f6c54c05939fe84ae8eba4440f00103f90164ad20800000000092030c5468652045786368616e6765,commercial.hobby
1009,51a2467c821f6c54c05939fe84ae8eba4440f00103f90164ad20800000000092030c5468652045786368616e6765,commercial.hobby.games
1010,51a7a9656bfd6c54c059ad2fea8e0fbe4440f00103f901f26760800000000092030b4b61746527732046697368,commercial
1011,51a7a9656bfd6c54c059ad2fea8e0fbe4440f00103f901f26760800000000092030b4b61746527732046697368,commercial.food_and_drink
1012,51a7a9656bfd6c54c059ad2fea8e0fbe4440f00103f901f26760800000000092030b4b61746527732046697368,commercial.food_and_drink.seafood
1013,517390c657f16c54c059144b53ee3ebc4440f00103f901e091ac870000000092030a536176652d412d4c6f74,commercial
1014,517390c657f16c54c059144b53ee3ebc4440f00103f901e091ac870000000092030a536176652d412d4c6f74,commercial.supermarket
1015,51ede64e55c66c54c0592adb5312c8bb4440f00103f901e991ac870000000092030e48616e696e692045787072657373,commercial
1016,51ede64e55c66c54c0592adb5312c8bb4440f00103f901e991ac870000000092030e48616e696e692045787072657373,commercial.convenience
1017,5188f02f82c66c54c059919d5e13d2bc4440f00103f901f091ac870000000092031653756e2056616c6c657920436f6e76656e69656e6365,commercial
1018,5188f02f82c66c54c059919d5e13d2bc4440f00103f901f091ac870000000092031653756e2056616c6c657920436f6e76656e69656e6365,commercial.convenience
1019,51d535a49b0e6d54c05934f7a1061dbe4440f00103f901f991ac8700000000920310486f72697a6f6e74616c20426f6f6b73,commercial
1020,51d535a49b0e6d54c05934f7a1061dbe4440f00103f901f991ac8700000000920310486f72697a6f6e74616c20426f6f6b73,commercial.books
1021,51a8734529216c54c059b84a09066bbd4440f00103f901640dcf880000000092030c436976696c697a6174696f6e,catering
1022,51a8734529216c54c059b84a09066bbd4440f00103f901640dcf880000000092030c436976696c697a6174696f6e,catering.cafe
1023,51a8734529216c54c059b84a09066bbd4440f00103f901640dcf880000000092030c436976696c697a6174696f6e,catering.cafe.coffee
1024,51a8734529216c54c059b84a09066bbd4440f00103f901640dcf880000000092030c436976696c697a6174696f6e,catering.cafe.coffee_shop
1025,51a8734529216c54c059b84a09066bbd4440f00103f901640dcf880000000092030c436976696c697a6174696f6e,internet_access
1026,51858549a7646d54c059f87d12d3cfbe4440f00103f901d437818d000000009203114c696e6461277320537570657265747465,commercial
1027,51858549a7646d54c059f87d12d3cfbe4440f00103f901d437818d000000009203114c696e6461277320537570657265747465,commercial.convenience
1028,51ee618acda26954c059302cdbcc7cbe4440f00103f90193992a9100000000920310486f6d65746f776e2047726f63657279,commercial
1029,51ee618acda26954c059302cdbcc7cbe4440f00103f90193992a9100000000920310486f6d65746f776e2047726f63657279,commercial.convenience
1030,5128716770a56954c05900936a2edcbd4440f00103f901616c4a910000000092030d4a75737420576972656c657373,commercial
1031,5128716770a56954c05900936a2edcbd4440f00103f901616c4a910000000092030d4a75737420576972656c657373,commercial.elektronics
1032,51e60e513bb26954c059b2f065d69cc14440f00103f901656c4a91000000009203105261696e657920496e73746974757465,entertainment
1033,51e60e513bb26954c059b2f065d69cc14440f00103f901656c4a91000000009203105261696e657920496e73746974757465,entertainment.culture
1034,51e60e513bb26954c059b2f065d69cc14440f00103f901656c4a91000000009203105261696e657920496e73746974757465,entertainment.culture.arts_centre
1035,514e6f35a1ff6954c059367b007503c24440f00103f90157f3209200000000920322426573742042757920546972652026206175746f6d6f746976652073657276696365,commercial
1036,514e6f35a1ff6954c059367b007503c24440f00103f90157f3209200000000920322426573742042757920546972652026206175746f6d6f746976652073657276696365,service
1037,514e6f35a1ff6954c059367b007503c24440f00103f90157f3209200000000920322426573742042757920546972652026206175746f6d6f746976652073657276696365,service.vehicle
1038,514e6f35a1ff6954c059367b007503c24440f00103f90157f3209200000000920322426573742042757920546972652026206175746f6d6f746976652073657276696365,service.vehicle.repair
1039,514e6f35a1ff6954c059367b007503c24440f00103f90157f3209200000000920322426573742042757920546972652026206175746f6d6f746976652073657276696365,service.vehicle.repair.car
1040,5167ed11c5bf6954c0596f83c5cbd3c04440f00103f9016109a89200000000920311526f636b20436c696666204d61726b6574,commercial
1041,5167ed11c5bf6954c0596f83c5cbd3c04440f00103f9016109a89200000000920311526f636b20436c696666204d61726b6574,commercial.convenience
1042,51cc5257e3116d54c059b016ef563bbe4440f00103f90119e01f950000000092031854686520476c61737320427562626c652050726f6a656374,entertainment
1043,51cc5257e3116d54c059b016ef563bbe4440f00103f90119e01f950000000092031854686520476c61737320427562626c652050726f6a656374,entertainment.culture
1044,51cc5257e3116d54c059b016ef563bbe4440f00103f90119e01f950000000092031854686520476c61737320427562626c652050726f6a656374,entertainment.culture.arts_centre
1045,51de44e33f136d54c059591aca29f0bd4440f00103f9014dcda19600000000920325416c6c737461746520486169727374796c696e6720262042617262657220436f6c6c656765,commercial
1046,51de44e33f136d54c059591aca29f0bd4440f00103f9014dcda19600000000920325416c6c737461746520486169727374796c696e6720262042617262657220436f6c6c656765,service
1047,51de44e33f136d54c059591aca29f0bd4440f00103f9014dcda19600000000920325416c6c737461746520486169727374796c696e6720262042617262657220436f6c6c656765,service.beauty
1048,51de44e33f136d54c059591aca29f0bd4440f00103f9014dcda19600000000920325416c6c737461746520486169727374796c696e6720262042617262657220436f6c6c656765,service.beauty.hairdresser
1049,5120cdfd7aaa6954c059c297b889a4be4440f00103f90138e8b39a0000000092030e446973636f756e74732052205573,commercial
1050,5120cdfd7aaa6954c059c297b889a4be4440f00103f90138e8b39a0000000092030e446973636f756e74732052205573,commercial.discount_store
1051,515b728170aa6954c059742086f6a0be4440f00103f90139e8b39a0000000092030953757061737461727a,commercial
1052,515b728170aa6954c059742086f6a0be4440f00103f90139e8b39a0000000092030953757061737461727a,commercial.health_and_beauty
1053,515b728170aa6954c059742086f6a0be4440f00103f90139e8b39a0000000092030953757061737461727a,service
1054,515b728170aa6954c059742086f6a0be4440f00103f90139e8b39a0000000092030953757061737461727a,service.beauty
1055,515b728170aa6954c059742086f6a0be4440f00103f90139e8b39a0000000092030953757061737461727a,service.beauty.spa
1056,51e39bb7fb666c54c05989124818abbf4440f00103f90183d1779b000000009203084120446f6c6c6172,commercial
1057,51e39bb7fb666c54c05989124818abbf4440f00103f90183d1779b000000009203084120446f6c6c6172,commercial.discount_store
1058,518b16a06db56954c059360ef5ef44c24440f00103f901f9f0879c0000000092030a452654204d61726b6574,commercial
1059,518b16a06db56954c059360ef5ef44c24440f00103f901f9f0879c0000000092030a452654204d61726b6574,commercial.kiosk
1060,5144454195bf6e54c059f70d1e46f7bd4440f00103f901637e9e9c000000009203155375706572656c6563747269632050696e62616c6c,entertainment
1061,5144454195bf6e54c059f70d1e46f7bd4440f00103f901637e9e9c000000009203155375706572656c6563747269632050696e62616c6c,entertainment.amusement_arcade
1062,517fd18a14ef6b54c0590d505d99a6bd4440f00103f901cf284e9d0000000092031050726f666573736f72204d61726b6574,commercial
1063,517fd18a14ef6b54c0590d505d99a6bd4440f00103f901cf284e9d0000000092031050726f666573736f72204d61726b6574,commercial.convenience
1064,51355c3f58216c54c059ff0c010572bd4440f00103f901d3284e9d0000000092031747656e746c656d616e2773204261726265722053686f70,commercial
1065,51355c3f58216c54c059ff0c010572bd4440f00103f901d3284e9d0000000092031747656e746c656d616e2773204261726265722053686f70,service
1066,51355c3f58216c54c059ff0c010572bd4440f00103f901d3284e9d0000000092031747656e746c656d616e2773204261726265722053686f70,service.beauty
1067,51355c3f58216c54c059ff0c010572bd4440f00103f901d3284e9d0000000092031747656e746c656d616e2773204261726265722053686f70,service.beauty.hairdresser
1068,51dfdffb766d6d54c0592419dc6564bd4440f00103f901982eff9e000000009203124c6120426f72696e63616e6120466f6f6473,commercial
1069,51dfdffb766d6d54c0592419dc6564bd4440f00103f901982eff9e000000009203124c6120426f72696e63616e6120466f6f6473,commercial.convenience
1070,5131f037352b6c54c0595db28a7cf2bf4440f00103f90174bec89f0000000092031054686520436f726e657220416c6c6579,entertainment
1071,5131f037352b6c54c0595db28a7cf2bf4440f00103f90174bec89f0000000092031054686520436f726e657220416c6c6579,entertainment.bowling_alley
1072,518b15dade136d54c05978eaa21c16be4440f00103f90160bc2fa00000000092030d46616d696c7920446f6c6c6172,commercial
1073,518b15dade136d54c05978eaa21c16be4440f00103f90160bc2fa00000000092030d46616d696c7920446f6c6c6172,commercial.discount_store
1074,51396e9d24026d54c059a33b27f103be4440f00103f9016cbc2fa00000000092030f4f68696f2043697479205061737461,commercial
1075,51396e9d24026d54c059a33b27f103be4440f00103f9016cbc2fa00000000092030f4f68696f2043697479205061737461,commercial.food_and_drink
1076,51396e9d24026d54c059a33b27f103be4440f00103f9016cbc2fa00000000092030f4f68696f2043697479205061737461,commercial.food_and_drink.pasta
1077,514123d8b8fe6c54c0599c727f8406be4440f00103f90173bc2fa000000000920306566572612773,commercial
1078,514123d8b8fe6c54c0599c727f8406be4440f00103f90173bc2fa000000000920306566572612773,commercial.food_and_drink
1079,514123d8b8fe6c54c0599c727f8406be4440f00103f90173bc2fa000000000920306566572612773,commercial.food_and_drink.bakery
1080,5195c73fd84e6f54c05969054758f9bd4440f00103f90107b349a00000000092031337387468205374726565742053747564696f73,entertainment
1081,5195c73fd84e6f54c05969054758f9bd4440f00103f90107b349a00000000092031337387468205374726565742053747564696f73,entertainment.culture
1082,5195c73fd84e6f54c05969054758f9bd4440f00103f90107b349a00000000092031337387468205374726565742053747564696f73,entertainment.culture.arts_centre
1083,51b4c766a2e36854c059a4c0c3e803c04440f00103f9013b2da7a0000000009203205065726e656c204a6f6e6573202620536f6e732046756e6572616c20486f6d65,commercial
1084,51b4c766a2e36854c059a4c0c3e803c04440f00103f9013b2da7a0000000009203205065726e656c204a6f6e6573202620536f6e732046756e6572616c20486f6d65,service
1085,51b4c766a2e36854c059a4c0c3e803c04440f00103f9013b2da7a0000000009203205065726e656c204a6f6e6573202620536f6e732046756e6572616c20486f6d65,service.funeral_directors
1086,51ff42ead1af6b54c0597d299aa729bd4440f00103f901407914a10000000092030845766965204c6f75,commercial
1087,51ff42ead1af6b54c0597d299aa729bd4440f00103f901407914a10000000092030845766965204c6f75,commercial.clothing
1088,51ff42ead1af6b54c0597d299aa729bd4440f00103f901407914a10000000092030845766965204c6f75,commercial.clothing.clothes
1089,515deedd301b6d54c05958df43bd2abe4440f00103f901e9e391a70000000092031647616961204e61696c204c6f756e6765202620537061,commercial
1090,515deedd301b6d54c05958df43bd2abe4440f00103f901e9e391a70000000092031647616961204e61696c204c6f756e6765202620537061,commercial.health_and_beauty
1091,515deedd301b6d54c05958df43bd2abe4440f00103f901e9e391a70000000092031647616961204e61696c204c6f756e6765202620537061,service
1092,515deedd301b6d54c05958df43bd2abe4440f00103f901e9e391a70000000092031647616961204e61696c204c6f756e6765202620537061,service.beauty
1093,515deedd301b6d54c05958df43bd2abe4440f00103f901e9e391a70000000092031647616961204e61696c204c6f756e6765202620537061,service.beauty.spa
1094,510195e0c3db6c54c05969a2ac13e1bf4440f00103f901141c3dac0000000092030f42696c6c277320436c65616e657273,commercial
1095,510195e0c3db6c54c05969a2ac13e1bf4440f00103f901141c3dac0000000092030f42696c6c277320436c65616e657273,service
1096,510195e0c3db6c54c05969a2ac13e1bf4440f00103f901141c3dac0000000092030f42696c6c277320436c65616e657273,service.cleaning
1097,510195e0c3db6c54c05969a2ac13e1bf4440f00103f901141c3dac0000000092030f42696c6c277320436c65616e657273,service.cleaning.dry_cleaning
1098,51db7b5d2b466c54c0591c325ffef9bc4440f00103f9014533f0b70000000092030f5472656d6f6e74204c61756e647279,commercial
1099,51db7b5d2b466c54c0591c325ffef9bc4440f00103f9014533f0b70000000092030f5472656d6f6e74204c61756e647279,service
1100,51db7b5d2b466c54c0591c325ffef9bc4440f00103f9014533f0b70000000092030f5472656d6f6e74204c61756e647279,service.cleaning
1101,51db7b5d2b466c54c0591c325ffef9bc4440f00103f9014533f0b70000000092030f5472656d6f6e74204c61756e647279,service.cleaning.laundry
1102,514425bf8fb46954c059e5d728c412c34440f00103f901e32558b8000000009203175374696e6b2773204261697420616e64205461636b6c65,commercial
1103,514425bf8fb46954c059e5d728c412c34440f00103f901e32558b8000000009203175374696e6b2773204261697420616e64205461636b6c65,commercial.outdoor_and_sport
1104,514425bf8fb46954c059e5d728c412c34440f00103f901e32558b8000000009203175374696e6b2773204261697420616e64205461636b6c65,commercial.outdoor_and_sport.fishing
1105,51c959d8d38e6a54c059e8da4c14c6be4440f00103f901c2a5aeb90000000092030d4465616e277320537570706c79,commercial
1106,51c959d8d38e6a54c059e8da4c14c6be4440f00103f901c2a5aeb90000000092030d4465616e277320537570706c79,commercial.furniture_and_interior
1107,51c959d8d38e6a54c059e8da4c14c6be4440f00103f901c2a5aeb90000000092030d4465616e277320537570706c79,commercial.furniture_and_interior.kitchen
1108,51f7f2f1bfcb6a54c05919a28c91dbbf4440f00103f901e6ef8bba0000000092030b537175617265204465616c,commercial
1109,51f7f2f1bfcb6a54c05919a28c91dbbf4440f00103f901e6ef8bba0000000092030b537175617265204465616c,commercial.convenience
1110,518a42812d656c54c059a6b9b34fb6bf4440f00103f9019937f4be00000000920308636c616972652773,commercial
1111,518a42812d656c54c059a6b9b34fb6bf4440f00103f9019937f4be00000000920308636c616972652773,commercial.clothing
1112,518a42812d656c54c059a6b9b34fb6bf4440f00103f9019937f4be00000000920308636c616972652773,commercial.clothing.accessories
1113,5162ad461b6c6c54c059b70cc5acbcbf4440f00103f9019a37f4be00000000920308506c617962616c6c,commercial
1114,5162ad461b6c6c54c059b70cc5acbcbf4440f00103f9019a37f4be00000000920308506c617962616c6c,commercial.clothing
1115,5162ad461b6c6c54c059b70cc5acbcbf4440f00103f9019a37f4be00000000920308506c617962616c6c,commercial.clothing.clothes
1116,510fcbb09b636c54c0597517ff17bebf4440f00103f9019b37f4be000000009203155768697465204261726e2043616e646c6520436f2e,commercial
1117,510fcbb09b636c54c0597517ff17bebf4440f00103f9019b37f4be000000009203155768697465204261726e2043616e646c6520436f2e,commercial.gift_and_souvenir
1118,51ea2f05b5a96e54c05945be9751d1bc4440f00103f901bb0f5cc0000000009203244d656e796861727420506c756d62696e6720616e642048656174696e6720537570706c79,commercial
1119,51ea2f05b5a96e54c05945be9751d1bc4440f00103f901bb0f5cc0000000009203244d656e796861727420506c756d62696e6720616e642048656174696e6720537570706c79,commercial.trade
1120,5105977d0df76c54c05924a5cb3b3dbf4440f00103f901b0916ec200000000920318436174616e65736520436c617373696320536561666f6f64,commercial
1121,5105977d0df76c54c05924a5cb3b3dbf4440f00103f901b0916ec200000000920318436174616e65736520436c617373696320536561666f6f64,commercial.food_and_drink
1122,5105977d0df76c54c05924a5cb3b3dbf4440f00103f901b0916ec200000000920318436174616e65736520436c617373696320536561666f6f64,commercial.food_and_drink.seafood
1123,51142411757a6b54c059eb2a6d00dbc04440f00103f9017f7e3bcb000000009203084172746566696e6f,commercial
1124,51142411757a6b54c059eb2a6d00dbc04440f00103f9017f7e3bcb000000009203084172746566696e6f,commercial.art
1125,5124010fb1666c54c059d144ba2ea1bf4440f00103f901e52d00d0000000009203075261696e626f77,commercial
1126,5124010fb1666c54c059d144ba2ea1bf4440f00103f901e52d00d0000000009203075261696e626f77,commercial.clothing
1127,5124010fb1666c54c059d144ba2ea1bf4440f00103f901e52d00d0000000009203075261696e626f77,commercial.clothing.clothes
1128,517f3edbb4636c54c059c25e5a08bcbf4440f00103f901ad5ad1d00000000092031142617468202620426f647920576f726b73,commercial
1129,517f3edbb4636c54c059c25e5a08bcbf4440f00103f901ad5ad1d00000000092031142617468202620426f647920576f726b73,commercial.health_and_beauty
